# query 1
# query 20
2 qid:20 1:1.0 2:2.0 3:2.0 4:2.0 5:1.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:2.0 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
2 qid:20 1:1.0 2:2.0 3:2.0 4:2.0 5:1.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:2.0 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
2 qid:20 1:1.9999999999999996 2:1.0 3:2.0 4:2.0 5:2.0 6:2.0 7:1.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:2.0 15:1.0 16:1.0 17:2.0 18:2.0 19:1.1147540987690756 20:1.1147540987690756 21:1.8852459012309244 22:1.1147540987690756 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:2.0 64:2.0 65:2.0 66:2.0
2 qid:20 1:1.0 2:2.0 3:2.0 4:2.0 5:1.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:2.0 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
2 qid:20 1:2.0 2:1.0000000000000002 3:2.0 4:2.0 5:2.0 6:2.0 7:1.0 8:1.0 9:2.0 10:1.0 11:2.0 12:2.0 13:2.0 14:2.0 15:1.0 16:1.0 17:2.0 18:2.0 19:2.0 20:2.0 21:1.0 22:2.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:1.0 64:2.0 65:1.0 66:2.0
# query 21
1 qid:21 1:2.0 2:1.0 3:2.0 4:2.0 5:1.0 6:2.0 7:1.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:2.0 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:21 1:2.0 2:1.0 3:2.0 4:2.0 5:1.0 6:2.0 7:1.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:2.0 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:21 1:1.0 2:2.0 3:2.0 4:2.0 5:2.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:2.0 15:1.0 16:1.0 17:2.0 18:2.0 19:1.2285714298087993 20:1.2285714298087993 21:1.7714285701912007 22:1.2285714298087993 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:2.0 64:2.0 65:2.0 66:2.0
1 qid:21 1:2.0 2:1.0 3:2.0 4:2.0 5:1.0 6:2.0 7:1.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:2.0 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:21 1:1.000000000000002 2:1.999999999999998 3:2.0 4:2.0 5:2.0 6:1.0000000000000022 7:1.9999999999999933 8:1.0 9:2.0 10:1.0 11:2.0 12:2.0 13:2.0 14:2.0 15:1.0 16:1.0 17:2.0 18:2.0 19:2.0 20:2.0 21:1.0 22:2.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:1.0 64:2.0 65:1.0 66:2.0
# query 22
1 qid:22 1:1.0 2:2.0 3:2.0 4:2.0 5:2.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:1.7272727272727275 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:22 1:1.6671869269103992 2:1.5079756666469453 3:2.0 4:2.0 5:1.5079756666467858 6:1.8309390573284916 7:1.2290553185789825 8:1.0 9:2.0 10:1.0 11:2.0 12:2.0 13:2.0 14:2.0 15:1.0 16:1.3181818181818181 17:2.0 18:2.0 19:1.7918039026020498 20:1.7918039026020498 21:1.2081960973979502 22:1.7918039026020498 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:22 1:1.0 2:2.0 3:2.0 4:2.0 5:2.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:1.7272727272727275 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
2 qid:22 1:1.1136502638279053 2:1.9161873636309519 3:2.0 4:2.0 5:1.9161873636351625 6:1.1879375719614986 7:1.7587939370380747 8:1.4 9:1.8192599542574581 10:1.0 11:2.0 12:1.5047169811320753 13:2.0 14:2.0 15:1.0 16:1.0 17:2.0 18:2.0 19:2.0 20:2.0 21:1.0 22:2.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:2.0 64:2.0 65:2.0 66:2.0
1 qid:22 1:1.0 2:2.0 3:2.0 4:2.0 5:2.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:1.7272727272727275 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:22 1:2.0 2:1.0 3:2.0 4:2.0 5:1.0 6:2.0 7:1.0 8:1.4 9:1.8192599542574581 10:1.0 11:2.0 12:1.5047169811320753 13:2.0 14:2.0 15:1.0 16:2.0 17:2.0 18:2.0 19:1.09740756264213 20:1.09740756264213 21:1.90259243735787 22:1.09740756264213 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:1.0 64:2.0 65:1.0 66:2.0
# query 23
1 qid:23 1:1.3395445056254638 2:2.0 3:2.0 4:2.0 5:2.0 6:1.4452428723444286 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:1.6 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
2 qid:23 1:1.4306877804873892 2:1.1548068926400363 3:2.0 4:2.0 5:1.1548068926399695 6:1.5462567038266857 7:1.030120730142049 8:1.0 9:2.0 10:1.0 11:2.0 12:2.0 13:2.0 14:2.0 15:1.0 16:1.0 17:2.0 18:2.0 19:2.0 20:2.0 21:1.0 22:2.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:23 1:1.3395445056254638 2:2.0 3:2.0 4:2.0 5:2.0 6:1.4452428723444286 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:1.6 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
2 qid:23 1:2.0 2:1.7626051459006864 3:2.0 4:2.0 5:1.7626051458955285 6:2.0 7:1.3526169721559507 8:1.4 9:1.8192599542574581 10:1.0 11:2.0 12:1.5047169811320753 13:2.0 14:2.0 15:1.0 16:1.3333333333333333 17:2.0 18:2.0 19:1.5973512194891728 20:1.5973512194891726 21:1.4026487805108274 22:1.5973512194891726 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:2.0 64:2.0 65:2.0 66:2.0
1 qid:23 1:1.3395445056254638 2:2.0 3:2.0 4:2.0 5:2.0 6:1.4452428723444286 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:1.6 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
2 qid:23 1:1.0 2:1.0 3:2.0 4:2.0 5:1.0 6:1.0 7:1.0 8:1.4 9:1.8192599542574581 10:1.0 11:2.0 12:1.5047169811320753 13:2.0 14:2.0 15:1.0 16:2.0 17:2.0 18:2.0 19:1.4860231217575073 20:1.4860231217575073 21:1.513976878242493 22:1.4860231217575073 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:1.0 64:2.0 65:1.0 66:2.0
# query 24
2 qid:24 1:1.0 2:2.0 3:2.0 4:2.0 5:1.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:1.7272727272727275 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
2 qid:24 1:1.576798726656376 2:1.4232012733436237 3:2.0 4:2.0 5:1.5767987266563694 6:1.7093846159021793 7:1.225949787155668 8:1.0 9:2.0 10:1.0 11:2.0 12:2.0 13:2.0 14:2.0 15:1.0 16:2.0 17:2.0 18:2.0 19:1.1824560826692738 20:1.1824560826692738 21:1.8175439173307262 22:1.1824560826692738 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:1.0 64:2.0 65:1.0 66:2.0
2 qid:24 1:1.0 2:2.0 3:2.0 4:2.0 5:1.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:1.7272727272727275 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:24 1:1.9999999999999987 2:1.0000000000000013 3:2.0 4:2.0 5:2.0 6:1.9999999999999996 7:1.0000000000000007 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:2.0 15:1.8333333333333335 16:1.0 17:2.0 18:2.0 19:1.0384983705077904 20:1.0384983705077904 21:1.9615016294922096 22:1.0384983705077904 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:2.0 64:2.0 65:2.0 66:2.0
2 qid:24 1:1.0 2:2.0 3:2.0 4:2.0 5:1.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:1.7272727272727275 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:24 1:2.0 2:1.0 3:2.0 4:2.0 5:2.0 6:2.0 7:1.0 8:1.4 9:1.8192599542574581 10:1.0 11:2.0 12:1.5047169811320753 13:2.0 14:2.0 15:1.8333333333333335 16:1.0 17:2.0 18:2.0 19:2.0 20:2.0 21:1.0 22:2.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:1.0 64:2.0 65:1.0 66:2.0
# query 25
1 qid:25 1:2.0 2:1.0 3:2.0 4:2.0 5:2.0 6:2.0 7:1.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:2.0 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:2.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:25 1:2.0 2:1.0 3:2.0 4:2.0 5:2.0 6:2.0 7:1.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:2.0 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:2.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:25 1:1.0 2:2.0 3:2.0 4:2.0 5:1.0 6:1.0 7:2.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:2.0 15:1.0 16:1.0 17:2.0 18:2.0 19:1.129032258853163 20:1.129032258853163 21:1.870967741146837 22:1.870967741146837 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:2.0 64:2.0 65:2.0 66:2.0
1 qid:25 1:2.0 2:1.0 3:2.0 4:2.0 5:2.0 6:2.0 7:1.0 8:2.0 9:1.0 10:2.0 11:2.0 12:1.0 13:1.0 14:1.0 15:2.0 16:2.0 17:2.0 18:2.0 19:1.0 20:1.0 21:2.0 22:2.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:2.0 46:2.0 47:2.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:1.0 54:2.0 55:2.0 56:2.0 57:2.0 58:2.0 59:2.0 60:2.0 61:2.0 62:2.0 63:1.0 64:2.0 65:1.0 66:2.0
1 qid:25 1:1.000000000000002 2:1.999999999999998 3:2.0 4:2.0 5:1.0 6:1.0000000000000022 7:1.9999999999999933 8:1.0 9:2.0 10:1.0 11:2.0 12:2.0 13:2.0 14:2.0 15:1.0 16:1.0 17:2.0 18:2.0 19:2.0 20:2.0 21:1.0 22:1.0 23:2.0 24:2.0 25:2.0 26:2.0 27:2.0 28:2.0 29:2.0 30:2.0 31:2.0 32:2.0 33:2.0 34:2.0 35:2.0 36:2.0 37:2.0 38:2.0 39:2.0 40:2.0 41:2.0 42:2.0 43:2.0 44:2.0 45:1.0 46:1.0 47:1.0 48:2.0 49:2.0 50:2.0 51:2.0 52:2.0 53:2.0 54:1.0 55:1.0 56:1.0 57:1.0 58:1.0 59:1.0 60:1.0 61:1.0 62:1.0 63:1.0 64:2.0 65:1.0 66:2.0
# query 26
